Table_ID,Table_Label,Spatial_Coverage,Lowest_Geography,Unit,Measure,Pop_Base,Tiers,Variables,Variable_ID,Variable_Label,Categories,Cells,Interior_Cells,Cell_ID,Cell_Label_ONS_Prefix,Cell_Label_ONS,Cell_Label,EW_Count,EW_Pct,ctry,rgn,utla,ltla,msoa,ward,lsoa,oa
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130024,Passports held,Africa: Central and Western Africa: Other Central and Western Africa; measures: Value,Africa: Central and Western Africa: Other Central and Western Africa,29545,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130025,Passports held,Africa: South and Eastern Africa; measures: Value,Africa: South and Eastern Africa,128776,0.22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130026,Passports held,Africa: South and Eastern Africa: Kenya; measures: Value,Africa: South and Eastern Africa: Kenya,10643,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130027,Passports held,Africa: South and Eastern Africa: Somalia; measures: Value,Africa: South and Eastern Africa: Somalia,2130,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130028,Passports held,Africa: South and Eastern Africa: South Africa; measures: Value,Africa: South and Eastern Africa: South Africa,50407,0.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130029,Passports held,Africa: South and Eastern Africa: Zimbabwe; measures: Value,Africa: South and Eastern Africa: Zimbabwe,29990,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130030,Passports held,Africa: South and Eastern Africa: Other South and Eastern Africa; measures: Value,Africa: South and Eastern Africa: Other South and Eastern Africa,35606,0.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130031,Passports held,Middle East and Asia; measures: Value,Middle East and Asia,1076221,1.81,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130032,Passports held,Middle East and Asia: Middle East; measures: Value,Middle East and Asia: Middle East,72154,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130033,Passports held,Middle East and Asia: Middle East: Iran; measures: Value,Middle East and Asia: Middle East: Iran,16462,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130034,Passports held,Middle East and Asia: Middle East: Iraq; measures: Value,Middle East and Asia: Middle East: Iraq,10237,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130035,Passports held,Middle East and Asia: Middle East: Other Middle East; measures: Value,Middle East and Asia: Middle East: Other Middle East,45455,0.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130036,Passports held,Middle East and Asia: Eastern Asia; measures: Value,Middle East and Asia: Eastern Asia,174828,0.29,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130037,Passports held,Middle East and Asia: Eastern Asia: China; measures: Value,Middle East and Asia: Eastern Asia: China,108881,0.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130038,Passports held,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China); measures: Value,Middle East and Asia: Eastern Asia: Hong Kong (Special Administrative Region of China),19489,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130039,Passports held,Middle East and Asia: Eastern Asia: Japan; measures: Value,Middle East and Asia: Eastern Asia: Japan,27805,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130040,Passports held,Middle East and Asia: Eastern Asia: Other Eastern Asia; measures: Value,Middle East and Asia: Eastern Asia: Other Eastern Asia,18653,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130041,Passports held,Middle East and Asia: Southern Asia; measures: Value,Middle East and Asia: Southern Asia,693403,1.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130042,Passports held,Middle East and Asia: Southern Asia: Afghanistan; measures: Value,Middle East and Asia: Southern Asia: Afghanistan,14272,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130043,Passports held,Middle East and Asia: Southern Asia: Bangladesh; measures: Value,Middle East and Asia: Southern Asia: Bangladesh,60481,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130044,Passports held,Middle East and Asia: Southern Asia: India; measures: Value,Middle East and Asia: Southern Asia: India,369224,0.62,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130045,Passports held,Middle East and Asia: Southern Asia: Pakistan; measures: Value,Middle East and Asia: Southern Asia: Pakistan,166425,0.28,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130046,Passports held,Middle East and Asia: Southern Asia: Sri Lanka; measures: Value,Middle East and Asia: Southern Asia: Sri Lanka,35649,0.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130047,Passports held,Middle East and Asia: Southern Asia: Other Southern Asia; measures: Value,Middle East and Asia: Southern Asia: Other Southern Asia,47352,0.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130048,Passports held,Middle East and Asia: South-East Asia; measures: Value,Middle East and Asia: South-East Asia,130956,0.22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130049,Passports held,Middle East and Asia: South-East Asia: Malaysia; measures: Value,Middle East and Asia: South-East Asia: Malaysia,32869,0.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130050,Passports held,Middle East and Asia: South-East Asia: Philippines; measures: Value,Middle East and Asia: South-East Asia: Philippines,52401,0.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130051,Passports held,Middle East and Asia: South-East Asia: Singapore; measures: Value,Middle East and Asia: South-East Asia: Singapore,9268,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130052,Passports held,Middle East and Asia: South-East Asia: Other South-East Asia; measures: Value,Middle East and Asia: South-East Asia: Other South-East Asia,36418,0.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130053,Passports held,Middle East and Asia: Central Asia; measures: Value,Middle East and Asia: Central Asia,4880,0.01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130054,Passports held,The Americas and the Caribbean; measures: Value,The Americas and the Caribbean,300267,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130055,Passports held,The Americas and the Caribbean: North America; measures: Value,The Americas and the Caribbean: North America,157955,0.27,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130056,Passports held,The Americas and the Caribbean: North America: Canada; measures: Value,The Americas and the Caribbean: North America: Canada,35161,0.06,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130057,Passports held,The Americas and the Caribbean: North America: United States; measures: Value,The Americas and the Caribbean: North America: United States,122794,0.21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130058,Passports held,The Americas and the Caribbean: Central America; measures: Value,The Americas and the Caribbean: Central America,10689,0.02,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130059,Passports held,The Americas and the Caribbean: South America; measures: Value,The Americas and the Caribbean: South America,86490,0.15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130060,Passports held,The Americas and the Caribbean: The Caribbean; measures: Value,The Americas and the Caribbean: The Caribbean,45133,0.08,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130061,Passports held,The Americas and the Caribbean: The Caribbean: Jamaica; measures: Value,The Americas and the Caribbean: The Caribbean: Jamaica,28634,0.05,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130062,Passports held,The Americas and the Caribbean: The Caribbean: Other Caribbean; measures: Value,The Americas and the Caribbean: The Caribbean: Other Caribbean,16499,0.03,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130063,Passports held,Antarctica and Oceania; measures: Value,Antarctica and Oceania,76872,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130064,Passports held,Antarctica and Oceania: Australasia; measures: Value,Antarctica and Oceania: Australasia,72677,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130065,Passports held,Antarctica and Oceania: Australasia: Australia; measures: Value,Antarctica and Oceania: Australasia: Australia,51168,0.09,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130066,Passports held,Antarctica and Oceania: Australasia: New Zealand; measures: Value,Antarctica and Oceania: Australasia: New Zealand,21509,0.04,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130067,Passports held,Antarctica and Oceania: Other Antarctica and Oceania; measures: Value,Antarctica and Oceania: Other Antarctica and Oceania,4195,0.01,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130068,Passports held,British Overseas Territories; measures: Value,British Overseas Territories,639,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts013,Passports held (detailed),England & Wales,ward,Person,Count,All usual residents,4,1,passports_all_52a,Passports held (detailed),52,69,52,ts0130069,Passports held,No passport held; measures: Value,No passport held,8019680,13.46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150001,Year of arrival in the UK,Total: All usual residents; measures: Value,Total: All usual residents,59597542,100,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150002,Year of arrival in the UK,Born in the UK; measures: Value,Born in the UK,49579570,83.19,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150003,Year of arrival in the UK,Arrived before 1951; measures: Value,Arrived before 1951,74538,0.13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150004,Year of arrival in the UK,Arrived 1951 to 1960; measures: Value,Arrived 1951 to 1960,233840,0.39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150005,Year of arrival in the UK,Arrived 1961 to 1970; measures: Value,Arrived 1961 to 1970,540232,0.91,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150006,Year of arrival in the UK,Arrived 1971 to 1980; measures: Value,Arrived 1971 to 1980,554640,0.93,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150007,Year of arrival in the UK,Arrived 1981 to 1990; measures: Value,Arrived 1981 to 1990,580298,0.97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ts015,Year of arrival in UK,England & Wales,oa,Person,Count,All usual residents,2,1,year_arrival_uk,Year of arrival in the UK,13,13,13,ts0150008,Year of arrival in the UK,Arrived 1991 to 2000; measures: Value,Arrived 1991 to 2000,1089094,1.83,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
